words,sentiment_coeff
مضاد_ذهان,47.544707539127565
سىبرالىكس,57.19427777827843
ىوجد_تحسن,43.80089226744227
اى_علاج,24.81179203172799
اثار_جانبىه,50.962228069512854
الكورتىزون_مش,46.110123298976625
والدتى,32.31557271172818
بدراستى,46.92598883791169
اخشى,45.964784207825076
بقدر,41.69371130701458
الراحه,54.933723256771955
الكلام_امام,44.69434679575749
خىالىه,43.68670333268587
ساعتىن,39.21003925000353
بشكل_مفرط,36.71263150176009
ببقا,48.347837919201794
المعلومات,31.96285371913147
افكر_الموت,53.49852017601559
اىش_الحل,44.903561645441215
تعبت_والله,44.53523593072977
ارجف,45.87685851522787
عندى_ضىق,44.07485274726514
مخاوف,35.90839497312816
السولىان,38.28876072398609
استخدم_حبوب,47.63423113510405
واندرال_لعلاج,48.27601017696969
اتفه,39.73115946687314
الممكن_ان,41.861587321436
مش_فاهم,36.276419209401666
فىا,32.41345309304571
ىدل,40.48001552023953
بىدى,43.92416418158692
بتناول_ادوىه,34.17832696505002
اضطراب_القلق,47.44983763030891
ام_اعراض,40.753472392765445
درجه,43.9498879725306
زىاده_الجرعه,48.26184185852999
توصل,31.482289596091054
ماثر,40.27548135931245
سىرترالىن,41.265654335803546
القراءه,37.24750355478342
او_الحفظ,33.281771165407925
والافكار,49.92891611877046
المحتمله,52.729809246827735
ضىق_التنفس,41.01605519577911
السىبرالىكس,48.759079173255635
تتحقق,36.24178473291339
وجه,54.011463837076434
واخشى,41.70845920657428
بدى_ابكى,53.66055706818758
ظهور,45.14035964248356
كافىه,43.848320478471564
بكره,44.06041651833913
وبكره,43.67899940809199
كنت_مدمن,43.939779017088384
لمده_ساعه,42.96445349879171
فىتامىن,52.721445137785736
خىرا,38.59088585947282
بداىه_الشهر,43.07915514227156
جزاكم_الله,46.56829903287958
سبرالكس,37.36736271998672
اعراض_غرىبه,45.99668194001748
معاه,55.83991233713844
اهتم,50.77431757624799
هذه,49.209411386717534
الاعراض_وعندما,48.114242305758026
ادوىه_الاكتئاب,41.882584045713614
بالبحث,57.3183188766343
النت,45.733475559348086
كىف,48.49515560157169
ثاتر,38.12355596963425
وبىن,50.12750773020162
بصىر,31.157418502894153
كبىره_جدا,47.845163997220496
طبىعه,37.71907757848725
قلقه_جدا,48.34730031489093
اعىد,35.0375463233303
بحركات,52.91239219991049
تفسىر,44.39073238121894
لان_افكارى,45.23309047405242
الموقف,49.79063243129143
اتخىل_نفسى,42.65563085765134
حاسس_انى,37.30200468519359
سىرترالىن_ندمت,46.80600589689351
دواء_بروزاك,39.899874146593106
مبقتش_عاوز,45.19522128340187
انها_وسواسىه,54.50446902768882
حاجه_مش,52.642829332235976
اتكلم_حد,41.83058382702455
الم_الصدر,41.29329674422704
اس,46.06179276421723
تجشؤ_مفرط,40.882912365460946
مقدار,41.61807428566594
منطقه,54.75974894521971
عشبه_قدسىن,52.23421278750919
اعملها,47.50115646527024
وبقت,46.7164160007487
صعب,58.09128252364667
اخطط_للحمل,35.45542986682894
لىه,44.38751990439312
بروزاك,42.63208596413506
بىت,45.997350830766734
ولحد_الان,30.199200328586837
وهذا_الشى,52.14634706805378
وصفه_الطبىب,35.08787256847894
خلال_ال,38.86793701693957
وشرود,50.067139775305215
بقا,40.560309779898084
نتاىج_عكسىه,54.74940259851478
مدرسه,43.35844702020996
منعزل,57.58322637915745
ولم_ارى,41.093497242940444
اهلا,34.03876881391131
اعىش_حىاتى,50.802312909358946
خمول,44.107856961861216
كتمه,37.9216787878637
ىجىب,44.45825446669369
ارجو_الافاده,52.78969826268328
ضرورى,54.87903516367417
مباشر,37.32888427928444
لاستخدمها,52.900532484277015
بقالى_سنتىن,50.605820333303896
الذاكره,42.38847082223303
قهرى,45.47824239027795
عندى_سؤال,48.188916378131076
مختصر,37.38752639882685
حضرتك,32.9935145733717
كثر,52.023378816660525
الصحى,42.91023054196178
ىنام,43.77522214953128
تاتىنى_اسئله,36.02605945326951
معاى,42.96539312587706
وبس,61.7745434562811
اقولها,44.71524649033915
كثىر_اقدر,53.88789672057602
الشفاه,31.493043610171174
سكرى,27.645913182343442
قطع,51.579784434057316
صدرى_وقلبى,48.94044048996833
مرتاح,39.220994200650935
مهتم,33.91555936850348
اختناق,47.550842432276106
عرفت,38.073941805870405
صح,42.817666548859016
طرىق,51.61106713535819
ىكون_السبب,41.905254764300864
ومره,43.2679390905869
وشعور,46.524611343069274
بنتى_سنه,39.94674783585687
اتجاه,47.01684676529209
داعى,46.879261081305515
اعلم_مالذى,37.30487177064989
اذاكر,46.8967002826023
فعاله,38.68150165438535
زمنىه,43.371452818795326
وبتقول,28.281624355469095
حاجات,44.3698358828087
اى_مشاكل,33.282408378282256
ىنتهى,50.09407504936539
ىمكن_اخذ,36.41705950509992
عدم_القدره,34.855395452315875
جنسىه,48.88266356145096
طفله,46.40134358268812
تقول,29.507949374366635
عندى_شغف,37.676429232737405
جالى,39.05985453026774
بتكون,47.928571132505155
بالنعاس,51.619501349441734
امورى,43.61414311960935
سوىت,53.06019185335212
المده,34.84775324647312
ارهقنى,42.23771557552354
العىش,33.250821241680235
بهلع,45.61561507142584
صرت_اخاف,55.01542637706305
بجمىع,48.21747437162162
عندها,34.13806223739054
فقدان_الوعى,43.82225945544306
الطبى,28.411181808261677
واى,52.315313311198274
ماقدرت,51.40077056505968
هفضل,36.73166326603184
الاعراض_مستمره,37.179177472445545
تشعر,41.31999903736478
متزوجه_ولدى,33.919118955287715
والجوع,38.31220540467759
فتره_بدات,46.03744930292107
دىناكسىت,43.461618218087885
وبدون,41.29646070701187
والكلام,40.67589628499223
عمرها,57.84866319698422
عدم_الخروج,35.93948978340936
ىوجد_لدى,37.222829591244725
القلب_وكل,52.17282805190868
ارىد_فقط,44.25508152671743
او_الاغماء,38.6492528700124
تعلم,47.64655528105026
وصعوبه,41.10609082961478
امر_طبىعى,49.31474927257437
والقلق_الدائم,52.45671147741299
فالبىت,41.955769125299646
اضرب,45.85436898810338
والاطباء_النفسىىن,45.963443786387515
تحسنا,50.585950773977764
السىئه,52.8394294118674
تدمع,43.49807401409037
امىل,48.88666130994777
جمىلا,39.85332083781675
انسان,39.51397868892946
بالشذوذ_الجنسى,56.36429938132969
كلشى,46.986387668043555
عامىن,45.935998082390945
وصارت,42.188150832744455
ىخلىنى,42.626515113232955
اتابع_طبىب,35.960754373968996
شىء_سلىم,47.19313420484849
عادى_جدا,39.79104006298391
اى_مجهود,46.6170315677758
وراسى,29.857375550374236
لطبىب_نفسى,46.10196454068529
بمشاعر,54.068613375496525
بكل_شى,51.45147011881142
بفقدان_الشغف,39.85789729199536
ان_قمت,50.7509670440682
ادى_الى,47.26333874483912
والتخطىط,39.9843426474312
جنسىا,48.931620260215304
بنى,24.564965070011702
حىاتى_فلم,37.96766995328127
وتجىنى,55.541873056389264
قلبى_واحس,44.67361421433174
ارتجاف,46.76450922865278
ازمه,37.34731203809323
ومهما,41.109908503347334
بشى,52.4379590321563
انام_ساعه,46.91848040669208
احس_بتعب,43.8355454324268
وارهاق,29.16801132917707
متى,43.72067805959916
ورجفان,48.55675450037497
قلبى_ىدق,35.33368891789255
اشعر_بدوار,42.41020450469963
واحس_بدوخه,50.76744316834838
وعى,49.53347991410552
التوتر_القلق,29.13899668277113
حوالى_عام,48.006599317813475
المتعه,46.985088818065904
وبعض_الاحىان,42.813799860750855
الم_صدر,43.46968917523844
اعانى_الخجل,21.456027941796943
وفجا,45.81169171792251
مده_اشهر,40.936945107359655
الطبىب_دواء,37.06154555895583
ماتت,41.9819688200111
لثنائى_القطب,45.090986278105795
لكل,37.58098733042372
عملت_تخطىط,54.06742184006086
واىكو,53.86616446860679
وهولتر,44.27671822626879
جهد,45.73898433739118
اطراف,64.97529839389827
ىقلى,50.57781399174447
ادراك,34.1003443248596
بفقدان,48.97658367134138
ىتم,55.109780758141355
وساوس_بان,40.86242551407903
نفسى_فوصف,45.191948490334646
اعانى_ارق,27.035007650999656
تعب_نفسى,28.905072353248084
ورهاب_اجتماعى,35.86283743526526
المستقبل,41.11194312865297
بشكل_جىد,51.28969304444531
بصوت,51.16998409242402
فاعطانى,37.91701244703424
وحدى,39.25515917588077
للعلم_انا,51.53746651553714
وعصبىه,41.43373741257606
ناتج,43.31794288202839
بتجىنى,36.179154062473664
الذات,53.067165190639315
وقالت,39.447556675801785
اشعر_بان,35.39329866389064
ارىد_الخروج,52.30865240041726
بىاخد,23.88167862253312
احلام_الىقظه,52.92069036096514
ولم_اعد,44.155923194970455
الخوف_الشدىد,34.213574488771016
وفجاه_اشعر,34.5823624218441
وخاىف,50.02842211323295
بعىد_عنى,35.76137058681529
لحظات,51.84888891207282
بعدم_الراحه,38.27507437906857
وعدم_الراحه,50.728719135733456
امراض_مزمنه,31.593558287043077
راىكم,49.80236173806306
الخروج_المنزل,49.86610551385638
ثنائى,49.98487131516574
باضطراب,55.728310852279705
الطبىبه,34.45115901223133
لل,53.0995950300052
ولاشى,42.879175872750906
اىزوبتىل,55.59146435348388
اكثر_سنوات,24.802290022096454
ومساء,43.758192357388694
باختناق,35.00048360653522
لىا,45.3210184754366
رجاء_المساعده,47.70303839587793
بقعد,22.633584744142684
بسمع,40.706394311749925
ادافع,30.511224119042577
جواىا,35.5966675476814
ىمنعنى,37.8882802305759
افكر_لدرجه,34.37854926734715
لمجرد,35.964756392074534
تانىب,45.857761129563606
ىضربنى,43.01964502721167
نائما,37.7571541091997
بحاول,35.300795199749146
ولد,40.181283827711994
عندما_اقوم,43.3934580702292
شده,40.427095016037846
بكاء_شدىده,43.014211012213615
اكمل,43.175272412714065
كافى,28.203076920380735
بالتعب_الشدىد,40.11380051636694
ولااستطىع,35.08022958140424
وصدرى,33.967836644291154
الرغم_انى,44.267417135828836
واجلس_افكر,44.00281693122786
حساسه,58.992618682697476
مناطق,64.22902362116425
الشعر,57.92453322125964
كلىه,27.43800617014642
جامعىه,46.075646607418406
بشىئ,49.44106888975134
ما_الحل,32.9062157830203
مقتنع,35.10929040529495
بصحه,52.27231639444102
القلق_الخوف,32.627301029133776
بسببه,46.83928780549086
باروكسىتىن_سنوات,35.06122847446977
بمقدار,34.63502132710306
اخذ_حبه,40.882218073940315
وذهبت_طبىب,53.12639378627528
كلامه,46.13448504623995
واتنفس,49.84911999613116
قررت,35.88503112113026
وقف,40.253002513869454
الشىئ,43.12089967548928
اقوى,50.08631751112178
حضور,44.97326750719803
اعانى_قضم,52.725346830538385
اظافر,51.709964148764186
الا_ان,41.324792307646455
اندمج,29.03887529474571
دائما_تاتىنى,39.961631660169786
تناولت_دواء,42.10250369589897
والبعد,45.40050555127458
انتهاء,43.72344184577794
الفجر,33.315809370876934
بعده,52.90409553824291
وافضل,62.59099795646298
تركت,46.48426121029171
مفىش_حد,45.6016044413844
اعصاب,41.95198353951967
جمىعا,41.31429711700567
تناوله,36.45642289580688
اشعر_بالسعاده,40.65291594093921
ومنذ_الىوم,55.160013044493006
الشغف,45.74947497255565
عندما_ارى,54.8467337608091
صراع,37.812493168956856
اشعر_برغبه,42.902037742585456
بغضب,30.913839716150296
لشخص_اخر,35.222200319609456
عارفه_اتنفس,49.40600783378968
لله,37.36501509233175
على_الرغم,36.34761818392996
معندىش,43.0103711722209
بسبب_اعراضه,43.30934640050998
تنصحونى,38.605253244200824
استطىع_تجاوز,38.32262427951037
اشعر_بشعور,63.55748446989236
وتسارع,47.42760721181554
جماع,33.88463025887274
ىوم_بدات,51.85434158221439
معالجه_الامر,43.076550868712005
ىرافقنى,52.2358983921351
شعور_خوف,49.36009866829742
عاطفىه,50.59723824525086
بسبب_مشكله,48.50752053005648
رفض,45.87899835402066
فرط,26.69257454713107
تجىنى_وساوس,41.915496307141446
عقلى_ىتحكم,40.54995115282994
اتوقف_التفكىر,38.47360588227684
بضغط_شدىد,31.283674940537832
ثانىه,47.614402603283196
لذلك,51.721652193156764
قدره,53.04094839836815
اخطاء,45.31301956573182
كنت_العب,33.298193756098605
كره_القدم,42.62529109004952
طلبت,48.50004471451214
صاىره,47.75733776170203
عض,39.22838613364528
سوىت_شى,52.99768188602673
المزاجىه,43.276605747449025
القدره_التركىز,31.931505560569065
الخجل,49.841336401324824
متزوجه_عمرى,38.54829586660056
الرهاب,42.406319700624834
الاول_وانا,43.18971573909378
الشهر,41.94688901438824
شوىه,51.61962160689344
لابعد_درجه,50.68819142907838
العلم_انه,48.96648523305214
والخامس,50.10602650400968
انا_انثى,49.91361505045897
اقل_مجهود,53.92599829235375
لانى_اجد,44.41104166626805
ىتكلم_معى,47.99537965457427
الغرفه,32.827805773234616
الوساوس,56.267694940262174
استجىب,47.867872009760184
ربما,46.69153480689597
مافىه,46.43316117678011
واتحدث_نفسى,40.90598747186557
الجنسىه,50.83354585407204
بالارهاق,42.6233304964199
سبب_ذلك,47.75497948443464
السماء,51.35900781413606
ضىق_النفس,52.96737388169961
غرفه,50.085717767819816
باللىل,39.96924476950588
وارىد_ان,43.168938214975284
بمفردى,43.42784977934795
بعىدا,42.05318006456316
الاكسجىن,41.062515617402596
استطىع_التكلم,32.63926257496233
فرط_حركه,45.974912144370236
والمغنىسىوم,46.61545233852347
تحقىقها,43.58447399112542
دائما_افكر,51.38903694613115
اعانى_النسىان,26.785377007521433
اىجابىه,52.135957194710464
الضىقه,46.432515670574176
الاماكن,59.075665698166105
وهمىه,37.30272204489334
علما_لدى,59.75115901105773
وىوجد,33.83006130831171
الخلف,33.86093904746346
ارض,52.08737391146836
اخى,16.58487844462416
مفعوله,43.11655517594731
الخفىف,63.066280749166836
الضىق,44.96980367395406
تحصل,39.44077629495448
مشكلتى_اننى,28.025791843439947
بشكل_سلىم,31.005801678822284
حىاتى_الىومىه,46.2502109084838
حىاه_طبىعىه,60.71413095574874
ىنتابنى,46.62573399694092
التعبىر,46.576533743019574
ام_سىزول,38.11760678090593
نفسه,39.959350901042036
شاذ_جنسىا,33.125410334992004
بالرد,37.52030582158547
فارغ_تماما,30.50969679714491
استطىع_الخروج,34.898567059050876
نصفى,62.34845112137658
مشكل,41.659382487424075
اتناوله,43.66673964573915
اصبحت_اشك,33.795235409092506
مكانه,34.79623987239621
حضره,31.46113393728449
احببت,49.37139605276785
اكاد,48.96594523361017
لراسى,44.00268271112897
واتمنى,40.55603929575211
افكار_سلبىه,54.060515187595165
عندى_سنىن,30.803410219222144
ممكن_اعرف,52.01560967277855
تصاحبها,48.77721969992599
حوالى_اشهر,28.720823652108045
مزمن_واحىانا,33.679290347337854
اعانى_الارق,51.77055837047992
زاىده,62.41362722251197
وجدا,56.59732433854025
النوم_ساعه,55.93003538284748
تاتىنى_حاله,31.788714273839
اثر_على,46.697489470145364
بنقص,53.38480843639936
زواج,33.42348023539956
الانسحاب,36.520963767671766
تاثىر,47.63039249456105
متقلب,36.94889972252396
ببكى,43.76983891925869
مشاكل_النوم,52.002279782882034
دلوقتى,53.40316099204613
ونىورازىن,37.30972197491845
اشعر_بالاحراج,37.10528824258268
مىرتىماش,37.77770830282185
ىراقبنى,38.34601694059541
اجرىت,40.42383105634251
وخز,43.62051567915775
بقالى_سنىن,31.245692487690963
بتعب,38.15787159726825
انجذب,37.034170773435434
شنو,38.13078118333965
وخفقان_ودوخه,35.188344599720146
جنس,42.63725307001055
وقبل,40.68017665107832
وحب,49.17870255090786
كنت_اشاهق,39.33562224553221
حزىن,35.57211419318068
ىصىبنى,45.77718225600368
الم_راسى,53.84193535057413
مشابه,43.99022298485586
اخف,28.6716960972315
رهىب,29.50587873604184
ومش_عارف,51.02705702887222
اننا,48.55553739633634
والرجل,38.7879960420746
وامىبرىد,43.56267239801918
لانى_كنت,59.36748099549993
زىاده_ضربات,42.23681243641783
الاستمرار,45.3129187847243
مساءا,35.70741574259497
فا,44.80198644449373
وحسىت_انى,35.990142918761705
خلال_الىوم,38.09466832320116
معى_مرض,37.7292442101486
ىحدث_معى,33.693568198014766
والطبىب,56.35615568749715
الهرمونات,52.782130084344686
جانبىه,37.718594057565
حباىه,46.2566403485916
وخصوصا_فى,39.17151480868248
الخامسه,34.37048227569083
غبىه,37.929463172371825
السؤال,36.16071407983905
تطور,33.915642601782515
افزع,39.183881568231875
عظىم,44.78936212807934
عدم_النظر,34.21077546433367
عندما_اجلس,41.646913281265974
محرجه,42.78623396355243
اطرافى,53.37924560852514
وعدم_قدره,50.45357591775334
طبىب_قلب,44.6008030296474
والدوخه,57.24557002035476
وتسرع_القلب,39.55721059958918
mg_supplements,44.82516089718785
مره_الىوم,37.50207321167607
wort,38.82898707729078
وتحرك_الاعصاب,43.860375229746886
الىومى,51.039941280987215
استخدمه,46.094638998192174
للنساء,48.5597016161844
النطق,57.79568577141753
بىزىد,47.105336889952454
ومافىش,45.385027885233114
احسن,43.021855272638376
بتجىلى,37.22752386233615
نفسىا_بسبب,50.52074503944769
لعب,52.97161993446235
وصف_علاج,47.74467992311995
باستمرار,55.12351714070153
وعندما_ىكون,35.01166330020367
تصاب,59.201440348709504
العقىده,49.71148531687608
اثاره,49.778805822857095
بوسواس,47.770494335103194
مصابه,48.514903526266224
زملائى,38.93622831373484
ابره,57.06527020617062
شهر_احس,52.88540203149094
لصدمه,48.151244619136776
كالتالى,32.244275552325796
الولاده,50.915858892528206
بداىه,44.46410319476149
اماكن,50.15190166049449
لعلاج_نفسى,48.120249683798875
وهل_احتاج,40.79316533722804
جفاف,44.20596630191265
فاىده,42.98072058458896
تعبى,45.86881270366181
مناسب,42.338056562863194
وىدى,41.214910173517985
نشاطات,34.964384691359854
مضاد_اكتئاب,29.185903628360627
لدواء,46.655843262714434
قادر_على,33.93882678196329
اعراضه_الجانبىه,33.06978024685357
ضعىف,44.5002143229796
القادمه,34.267209155909896
سىء_جدا,44.396171679508306
الجنسى,36.01634205533221
اشعر_باى,40.447437231689776
اطلاقا,40.4978572158034
المطلوب,49.138779153396385
بسبب_الحزن,38.15079717147426
والكبت,37.10616446113881
فاشعر,46.372823523707076
الاجتماعىه,50.697642119473635
متكرر,43.20063943552511
اذ,38.76148859421029
واعانى_صعوبه,40.15634412237303
ولن,37.93893441399739
وتشوىش,47.150870992845576
سبب_المشكله,50.190904866504845
الصوت_العالى,40.7873924149552
بالدوخه,39.66302037856365
ولكننى,33.858962152112056
افقد_عقلى,46.76179819076917
لدى_شهىه,35.843257030443105
مستقبل,32.291618854742204
اعد_احب,35.143587915725135
اراه,43.51165772348592
انام_نوم,49.825809939214324
افكار_كثىره,44.463959854738064
بالغضب,36.474828290236744
اوقف_العلاج,52.6538509296813
والوم_نفسى,41.740518973809266
اعانى_وساوس,38.18990295825138
نصىحه,27.723276681801135
السمنه,42.60250920631559
ىستطىع,37.48709402758772
بالرىاضه,46.19560389737056
رىجىم,51.2145582576574
نزل,39.99675474333367
ارىد_التحدث,44.04103939836921
دائما_اخاف,32.44551716877671
بجانبى,45.648817927238944
الاقدام,43.819772643863544
عادىا,51.35532587170762
احس_كانى,49.50739655745113
مفاجئه,55.06370311183455
وارغب,47.83303196718354
قل,50.25121037396168
تجىنى_افكار,48.42273974401107
كنت_اتناول,39.54865766745936
رغبتى,48.1491824546062
وهذا_ىزعجنى,43.98518336090373
ماهو_الحل,51.63428106772734
واخر,56.668876766145296
Cipralex,56.70524497227126
Vortioxetine,45.34081389745314
تكوىن_علاقات,39.354215457301294
لمده_طوىله,42.478746640561305
وهذا_ىسبب,44.73027223246941
لقله,41.60456568576386
نبض_قلبى,37.54698639803273
وانخفاض_الطاقه,49.36135890912927
فتره_كبىره,29.795492391303398
عندى_داىما,36.43733775517655
شعور_بالضىق,35.8004567432051
بالنسبه,45.42459584640564
لمده_اىام,48.84894727699082
نوبات_الصرع,53.32860980599254
اكلت,36.427607012602245
شدىدىن,38.350709764116495
وجع_الراس,26.063442262051158
اضرار,46.694827606639244
وقولون,46.87423424380144
ىعتبر_وسواس,51.22894558816479
بشرب,42.04070380880229
الخوف_الموت,39.04810550519283
وبشده,38.124411180847325
شعرى,56.749873054864764
احب_انتف,53.03991593422991
للقولون,36.91229662391844
هىج,44.82792733103648
وشعر,43.537937686449
وتزىد,42.47336573385062
رموشى,46.15146388178813
شعر,32.568370261595234
ىحكى,45.15130208092897
الباطن,47.6562383321168
حول,58.23695975848855
ىتحقق_خوفى,45.615559080848506
والجسم,45.07163755541126
بالاكتئاب,40.00466754996824
الحزن_الكثىر,46.31444831364314
عضلى,38.57862942569438
كتر,41.050718633462125
ارادىه,49.608246018721054
بستمر,36.751219504841146
لانه,35.467834740748465
زواجنا,34.31878885433824
جهاز,61.13556134037199
قىاس,44.85539489278981
بالخوف_الموت,41.089292039795204
صوت_صفىر,47.906959622270165
اسوء,41.594241584517796
ىصل,31.699853702247772
هدا,41.6656869611404
بتشنج,37.512176690436505
الا_اذا,43.2888994028534
ذهابى,43.73115132594284
الذكاء,52.97744767714181
الوجع,47.9114337286517
دمى,41.133748930801495
متلخبطه,44.461683550314916
اصدقاء,40.3456063104197
الاختناق,53.41293307689851
مند,52.83207292987896
دهبت,40.948547914257404
للانتحار,48.07543076175993
متردده,30.700308591976427
والنتىجه,53.062568551757515
ماهى,41.63621889694303
شلون,41.44963101699205
دم,46.18939612816903
اطلع,33.87783959995214
افكار_غرىبه,41.45814171588762
اطلع_البىت,37.81814056785016
وقتها,45.579140117689334
كنت_افعلها,37.61874528624492
تخاف,61.372459676530184
الموت_اخاف,35.61300437530554
اجلس_وحدى,48.99087171829307
نوعا,30.83028078519166
ىنتهى_علاجى,27.02406365083974
المحرمه,41.56302715676794
الصف_الثانى,47.91015856232724
وانما,44.39925308069501
ىتجمع_راسى,30.460242611306867
اجتماعىىن,41.13941272072181
اضطرابات,37.35827417748245
سنه_وعندى,35.59331931846099
استطىع_السىطره,30.725929385880264
بالالم,51.22922284884223
الصوره,37.949602259417205
قسم,39.06509555430378
نفسىن,50.11834737854559
بجرح,33.8870879336223
اغىر,45.48991378997156
قوى,46.51116598981397
اضطر_الدكتور,52.73318376354033
غىرت,46.918249331727836
وامساك,50.39986060530853
سبب_ارتفاع,42.793546554634766
ومش_عارفه,45.855889018181166
احراج,53.89976425045404
وروحت,61.08010238571203
واتحسنت,30.705395130617706
وىن,48.72412617132717
اتصرف,33.83715343377872
هاى_الفتره,50.548082790429305
تشخىصى,49.675275282769796
اتواصل,49.338260049450376
بقلق,42.17480319846034
اتضاىق,39.16899694785405
الحاد,46.68957008025953
ماما,37.790662635963955
المجالات,45.108386620297395
ىخفف,28.5640002257739
زالت,30.217106305377413
اراها,37.430257268738565
مضادات,42.447838000143534
بالراس,45.82149825247667
واجب,26.183787034810468
الصلاه,44.587582604079515
وسعى,44.29539465591816
اجرح_نفسى,39.55890215866687
واصبحت_كثىره,47.21421897162151
ان_اتواصل,47.16441401050786
كرهت,34.82543828058608
بنبض,34.804671858573315
الهروب,31.17090213664214
اجد_صعوبه,25.728995186031792
الغرباء_واشعر,39.43621991253243
ابدا_فهل,32.63641248046135
سفر,37.722962064238004
صوتى,39.26912987972413
وىتغىر,59.986406938026526
و,41.052599757188545
اكون_شخص,30.081524497518885
طنىن,48.55968479928185
عندى_نبض,41.67417006352006
انقطاع_النفس,47.27872054000979
انسانه,36.852120302751516
الخاص,47.46068473604584
قالولى,43.63417454294805
التكرار,55.85836398740378
عندما_اتحدث,47.679109285020225
لدى_مشكل,45.95195624653328
اىامى,40.79040087433061
نهاىه,32.80782197923892
اتعالج,47.09613508648915
الموت_مره,55.35476078414913
نوبه_خوف,39.32251935301107
اسالك,48.178499822740925
هلع_قوىه,37.317079877387464
جسمى_خصوصا,45.92876017785719
حلقى,37.09051372645556
نوبه_قلبىه,45.960492662377526
واعانى_عدم,53.02013140444353
بلدى,36.1061569636038
بالثانوىه,34.48187342023952
افكر_بالموت,28.437051068111323
وحاولت_انتحر,32.78751283806436
برعشه,31.684420003037523
كتف,54.32751151395804
مسافر,44.74146741300422
تلاته,35.59108476116017
لاول_مره,49.57177933285376
اعرفه,43.52474998996691
لشخص,42.63185629637365
وبفضل,40.08738065014036
زلت_اعانى,31.00290000473573
مرور,36.054163658336854
اشاهد,43.68637819542684
متاكده,39.492503975292415
وخفت,43.550939108030406
ومنذ,50.52933337838536
ولااحب,37.757809082527636
كذالك,64.91215620216674
رسالتى,46.589574026189894
متعلق,44.37666270600471
صحه,39.390472960336915
اللجوء,53.00256518463447
عملىات,36.266806901030996
نعسانه,44.79573397073222
الامساك,40.596048237816994
وكاننى,31.774708106369772
العام_الماضى,47.90732982871988
الانتصاب,40.99666745588079
قلقى,43.045040204560145
الاندماج,41.383238701681165
انو_عندى,38.15727340419301
النسىان,45.803165173055284
انتابرو,36.21649376744572
الطب,37.54894163549417
شو_اعمل,47.78317547919531
والهلع,45.92768052882049
ىشعرنى_بلخوف,49.897559968305224
المتواصل,54.024986890344984
ونبض,37.75076736693797
نزل_جدا,50.41969642110416
اذا_شعرت,53.500572413292
بتوتر,40.148075171053115
فقدت_الشغف,37.92869485428791
امسك,39.654580761094614
لطبىب,55.10586833527454
وخوف_شىء,45.87415085199211
محصلش,37.92558501362755
اللسان,44.901951767038895
اصرخ,29.64788846275624
بفعل,43.22261867765723
شى_ىخلىنى,40.23066579803092
العاده,37.30731559801822
السرىع,43.93009627462275
راسى_ىؤلمنى,31.559909812799418
اتمنى_الرد,55.289016474320995
كانها,38.49037938464099
ارتجف,25.52879967890327
ىنظر,40.9885717150205
خوف_صوت,34.804992845076285
بذل,52.757272960201085
الاولى,50.69102842159771
اجى_انام,44.4760084277015
السنه,51.7944177063346
التخطىط,54.936072024635195
تقلب_المزاج,38.66761304450717
ساعدونى,40.86797675104301
المرجو,36.10159509535501
تخطىط_القلب,42.042197183329684
تعرق,54.46018986925326
وضعى,47.90348797194327
اخاف_الناس,41.25999971208593
جدوى,26.567793319754507
بمكان,50.812267605009794
افكر_الامر,40.80808107151955
بىنى_وبىن,50.71559372437953
حوار,46.5126814819082
بالمشاعر,36.622381336320885
خف_القلق,37.5528383080082
تعاطىت_الحشىش,33.350643548825616
واتوتر,43.597196778942745
وانا_ناىمه,43.815380462096044
لمشكلتى,34.66542875852233
ثلاثه,37.60793217464327
اتمكن,44.280409800814105
ىوقف,46.82229474279451
علما_بان,46.66653913279002
افكار_سوداوىه,40.18196675536934
وسواس_قهرى,38.140902933522376
ىقوم,37.080911133707296
بدرجه_كبىره,32.10625212110582
لدى_نوبات,21.04311988788321
اكمل_حىاتى,40.1130062629441
الذكرىات,46.137107117450554
عائق,53.52104281087023
دواء_باروكستىن,45.25156704082507
الادوىه_النفسىه,42.768733302330936
ىرىد_ان,43.23083619807328
الغىر,52.144796617107765
زىاره,35.35379803977405
عملىه,50.82236646847566
جراحىه,61.9918506772302
لازاله,48.17190721159403
الصدمه,61.84058947938863
وماهى_الجرعه,37.63424987228244
تنصحنى,35.06391691907293
وتوقفت_عنه,36.991014883274296
باستخدامه,41.72194896576105
وصرف,38.57772473603154
رهاب,48.49063249588676
ابذل,51.084623552459526
تاركه,43.51043150803329
حاله_نفسىه,52.85030841749334
عندى_ثقه,36.582926571335264
برغبه,48.66054402391926
للهروب,45.699303453806955
احاول_دائما,40.25092131642042
اعانى_شرود,45.37619050570233
الذهن,52.468605864657036
الاجتماعى,57.39780336822164
الجانب,47.52922346442541
وحزن,52.22784825291153
ابغى,34.42244072150253
وفرط,52.66000324387619
اى_نشاط,49.68606263995664
وعدم_الشعور,46.79475026718352
وشد,48.89915271014508
اتوهم,34.24732693481291
لمحه_القرد,37.2518804345282
وقله_التركىز,51.974704871289916
اشك_ان,27.447319713238603
وسمعت,40.742447580396124
شوىا,54.603314420678046
التوهم,38.31271089757281
ىغىر,58.76481922782454
منفصل_الواقع,32.87601538054092
وتشتت,40.92643787211176
ان_اهلى,42.33680908883602
باننى_ساسقط,37.91577343209078
الحمام,48.71828491438413
بلا,29.133819388983593
